order_id,date,customer_id,customer_age,customer_gender,product_id,product_name,category,unit_price,quantity,discount_percentage,promo,sales,payment_method,region,shipping_fee,delivery_time,delivery_status,customer_rating,return_status,device,website_visit_duration,order_channel,discount_code
O00498,2023-01-16,C4701,51,Male,P23669,Chocolate,Alimentos,436.91,6,0,Não,2621.46,Cartão de Crédito,Norte,71.22,6,Entregue,5,Não,Desktop,88,Website,
O01491,2023-01-16,C8175,39,Female,P39418,Tablet,Eletrônicos,402.46,2,25,Sim,603.69,Cartão de Crédito,Nordeste,47.22,7,Atrasado,4,Não,Desktop,296,Website,DISC771
O01455,2023-01-16,C3505,42,Male,P60728,Sapato,Roupas,439.87,7,25,Sim,2309.32,Pix,Centro-Oeste,65.8,3,Em trânsito,5,Não,Mobile,95,Website,DISC417
O01700,2023-01-17,C6048,48,Other,P71417,Cama,Móveis,92.59,10,5,Sim,879.6,Boleto,Sul,83.93,1,Em trânsito,5,Não,Desktop,259,Website,DISC403
O01345,2023-01-17,C9841,46,Female,P19182,Boneca,Brinquedos,493.98,1,5,Sim,469.28,Pix,Norte,5.15,9,Em trânsito,5,Não,Desktop,219,Website,DISC303
O01676,2023-01-17,C1497,70,Male,P39272,Mesa,Móveis,76.92,4,0,Não,307.68,Dinheiro,Centro-Oeste,44.51,1,Entregue,2,Não,Desktop,298,Website,
O02903,2023-01-17,C4768,48,Male,P24800,Chocolate,Alimentos,423.02,1,15,Sim,359.57,Boleto,Centro-Oeste,68.81,8,Em trânsito,4,Não,Mobile,566,Website,DISC996
O02551,2023-01-17,C5086,45,Male,P87656,Vestido,Roupas,181.07,3,15,Sim,461.73,Pix,Norte,52.48,12,Cancelado,4,Não,Mobile,277,App,DISC431
O01429,2023-01-17,C3258,32,Male,P85974,Quebra-cabeça,Brinquedos,161.74,2,5,Sim,307.31,Boleto,Sudeste,84.65,5,Cancelado,4,Não,Mobile,519,Website,DISC804
O01409,2023-01-17,C1165,66,Male,P31258,Lego,Brinquedos,385.94,10,15,Sim,3280.49,Dinheiro,Nordeste,98.67,10,Entregue,5,Não,Mobile,317,Website,DISC373
O01184,2023-01-17,C7219,30,Male,P75560,Romance,Livros,424.51,4,0,Não,1698.04,Pix,Nordeste,68.22,6,Entregue,4,Não,Mobile,484,Website,
O00330,2023-01-17,C6668,39,Female,P53998,Boneca,Brinquedos,487.18,3,0,Não,1461.54,Dinheiro,Sul,47.39,10,Entregue,4,Não,Mobile,321,Website,
O02517,2023-01-17,C2784,25,Other,P81632,Autoajuda,Livros,62.18,10,15,Sim,528.53,Boleto,Sul,63.47,2,Entregue,4,Não,Desktop,305,App,DISC239
O00353,2023-01-18,C8730,77,Other,P73874,Corda,Esportes,90.09,10,10,Sim,810.81,Paypal,Sul,30.17,8,Entregue,5,Não,Mobile,477,Website,DISC401
O01936,2023-01-18,C7763,36,Female,P91380,Autoajuda,Livros,163.16,5,20,Sim,652.64,Boleto,Nordeste,34.31,9,Em trânsito,4,Não,Mobile,399,Website,DISC750
O02624,2023-01-18,C2871,51,Male,P69454,Bola,Esportes,216.81,6,30,Sim,910.6,Cartão de Crédito,Centro-Oeste,30.86,2,Entregue,3,Não,Tablet,384,App,DISC618
O01228,2023-01-18,C2948,24,Female,P15177,Cadeira,Móveis,183.42,6,5,Sim,1045.49,Paypal,Nordeste,5.89,8,Em trânsito,5,Não,Tablet,221,App,DISC388
O02260,2023-01-19,C8269,32,Female,P47429,Smartphone,Eletrônicos,91.94,4,25,Sim,275.82,Pix,Nordeste,5.29,12,Entregue,5,Não,Desktop,561,App,DISC148
O02098,2023-01-19,C9151,48,Male,P77703,Cama,Móveis,260.03,9,0,Não,2340.27,Paypal,Centro-Oeste,66.07,8,Entregue,4,Não,Tablet,464,App,
O02220,2023-01-19,C3237,77,Male,P90576,Chocolate,Alimentos,208.25,6,0,Não,1249.5,Cartão de Crédito,Norte,72.31,1,Cancelado,4,Não,Desktop,476,Website,
O01227,2023-01-19,C9640,79,Male,P37262,Tablet,Eletrônicos,225.19,8,30,Sim,1261.06,Cartão de Crédito,Sul,93.86,14,Cancelado,3,Não,Tablet,267,App,DISC220
O02757,2023-01-19,C7380,51,Male,P27187,Sofá,Móveis,177.94,9,25,Sim,1201.1,Paypal,Sudeste,69.5,12,Entregue,2,Sim,Mobile,275,Website,DISC838
O02661,2023-01-19,C6033,40,Female,P86213,Bola,Esportes,221.18,7,15,Sim,1316.02,Dinheiro,Norte,38.19,11,Em trânsito,4,Não,Desktop,514,App,DISC124
O00637,2023-01-19,C4227,60,Female,P97971,História,Livros,116.63,6,5,Sim,664.79,Pix,Norte,22.01,14,Entregue,4,Não,Tablet,359,App,DISC117
O00567,2023-01-19,C5888,18,Male,P40569,Tênis,Esportes,289.29,8,0,Não,2314.32,Dinheiro,Norte,20.17,1,Em trânsito,2,Não,Mobile,333,Website,
O00988,2023-01-20,C5821,78,Male,P67013,Smartphone,Eletrônicos,209.4,7,15,Sim,1245.93,Boleto,Norte,17.41,7,Entregue,4,Não,Mobile,574,Website,DISC860
O01570,2023-01-20,C8657,69,Female,P10858,Romance,Livros,233.39,6,0,Não,1400.34,Pix,Norte,49.66,3,Entregue,3,Não,Mobile,356,Website,
O00672,2023-01-20,C7614,51,Female,P68791,Smartphone,Eletrônicos,123.17,9,25,Sim,831.4,Dinheiro,Sudeste,21.52,8,Em trânsito,5,Não,Mobile,32,Website,DISC700
O02008,2023-01-20,C9430,39,Female,P42699,Pipoca,Alimentos,53.54,7,0,Não,374.78,Cartão de Crédito,Norte,39.78,3,Entregue,4,Não,Mobile,541,App,
O02934,2023-01-20,C9683,60,Female,P98520,Mesa,Móveis,381.94,5,0,Não,1909.7,Boleto,Norte,84.46,13,Entregue,4,Não,Mobile,42,Website,
O02712,2023-01-20,C6586,71,Male,P89864,Camiseta,Roupas,41.6,4,25,Sim,124.8,Boleto,Norte,65.11,5,Atrasado,5,Não,Desktop,49,App,DISC401
O00384,2023-01-20,C4211,55,Other,P22552,Laptop,Eletrônicos,313.6,5,25,Sim,1176.0,Boleto,Norte,41.02,13,Cancelado,4,Não,Desktop,137,App,DISC760
O02700,2023-01-20,C1893,27,Female,P97832,Tênis,Esportes,42.54,1,5,Sim,40.41,Dinheiro,Centro-Oeste,79.55,8,Entregue,4,Não,Tablet,153,Website,DISC317
O02421,2023-01-20,C1421,77,Female,P96900,Bola,Esportes,462.89,9,30,Sim,2916.21,Pix,Nordeste,89.36,1,Entregue,3,Não,Mobile,301,Website,DISC429
O01297,2023-01-20,C7003,35,Female,P19529,Suco,Alimentos,389.02,6,30,Sim,1633.88,Paypal,Norte,65.17,11,Entregue,3,Não,Desktop,470,App,DISC388
O02725,2023-01-20,C3220,46,Male,P87148,Carrinho,Brinquedos,496.65,5,15,Sim,2110.76,Dinheiro,Norte,6.35,5,Entregue,5,Não,Tablet,262,App,DISC643
O01915,2023-01-20,C7726,36,Other,P54470,Biscoito,Alimentos,13.19,4,5,Sim,50.12,Pix,Centro-Oeste,20.85,7,Entregue,5,Não,Desktop,443,Website,DISC937
O01741,2023-01-21,C5992,34,Other,P16028,Biscoito,Alimentos,99.21,3,15,Sim,252.99,Cartão de Crédito,Sul,62.74,8,Entregue,4,Não,Mobile,326,App,DISC861
O02146,2023-01-21,C2260,26,Female,P48092,Tênis,Esportes,133.89,4,20,Sim,428.45,Pix,Sul,31.05,4,Entregue,5,Não,Desktop,548,App,DISC667
O01938,2023-01-21,C4164,36,Female,P31414,Calça,Roupas,265.71,5,30,Sim,929.98,Paypal,Sudeste,79.32,14,Atrasado,3,Não,Mobile,270,App,DISC760
O02877,2023-01-21,C4779,76,Male,P49056,Smartphone,Eletrônicos,404.22,9,25,Sim,2728.49,Boleto,Sul,54.43,4,Atrasado,4,Sim,Desktop,404,App,DISC320
O00007,2023-01-21,C5364,53,Female,P22084,Autoajuda,Livros,249.58,2,15,Sim,424.29,Boleto,Sudeste,18.9,4,Entregue,4,Não,Desktop,372,Website,DISC304
O02512,2023-01-21,C3038,30,Male,P28706,Lego,Brinquedos,473.12,4,30,Sim,1324.74,Cartão de Crédito,Sul,56.83,4,Entregue,3,Não,Desktop,265,Website,DISC608
O02860,2023-01-21,C5897,30,Female,P12355,Laptop,Eletrônicos,137.02,8,5,Sim,1041.35,Boleto,Sudeste,55.63,3,Cancelado,4,Não,Mobile,270,Website,DISC783
O00045,2023-01-21,C7049,27,Male,P85172,Cadeira,Móveis,456.42,1,20,Sim,365.14,Cartão de Crédito,Sudeste,73.4,3,Entregue,5,Não,Mobile,126,Website,DISC908
O01703,2023-01-22,C4303,54,Male,P44929,Quebra-cabeça,Brinquedos,282.93,6,30,Sim,1188.31,Dinheiro,Norte,17.2,5,Atrasado,4,Não,Mobile,225,Website,DISC399
O01735,2023-01-22,C2517,34,Other,P82179,Vestido,Roupas,297.5,10,10,Sim,2677.5,Cartão de Crédito,Centro-Oeste,52.54,8,Entregue,2,Não,Mobile,317,Website,DISC349
O00308,2023-01-22,C2054,61,Female,P86475,Sapato,Roupas,176.19,5,15,Sim,748.81,Pix,Sudeste,17.6,5,Entregue,3,Não,Desktop,596,Website,DISC503
O02912,2023-01-22,C7080,32,Male,P39552,Corda,Esportes,165.23,2,10,Sim,297.41,Paypal,Norte,40.09,11,Entregue,3,Não,Desktop,88,Website,DISC457
O02641,2023-01-22,C9465,42,Male,P57259,Biografia,Livros,399.27,7,25,Sim,2096.17,Boleto,Sul,89.48,3,Cancelado,2,Não,Mobile,459,Website,DISC115
O00847,2023-01-22,C2380,31,Male,P66738,Headphones,Eletrônicos,75.34,9,20,Sim,542.45,Cartão de Crédito,Nordeste,15.65,4,Entregue,4,Não,Mobile,188,App,DISC895
O01864,2023-01-22,C4580,24,Female,P51596,Smartwatch,Eletrônicos,301.59,1,10,Sim,271.43,Pix,Nordeste,5.76,5,Entregue,4,Não,Tablet,296,Website,DISC785
O00026,2023-01-22,C3504,45,Male,P87564,Chocolate,Alimentos,252.44,3,20,Sim,605.86,Boleto,Centro-Oeste,60.81,5,Em trânsito,4,Não,Mobile,40,App,DISC190
O01063,2023-01-23,C9367,21,Female,P92819,Raquete,Esportes,152.59,4,5,Sim,579.84,Boleto,Centro-Oeste,83.95,7,Atrasado,4,Não,Desktop,197,App,DISC951
O01130,2023-01-23,C6307,30,Female,P72771,Lego,Brinquedos,312.99,4,10,Sim,1126.76,Pix,Centro-Oeste,89.23,5,Entregue,5,Não,Desktop,344,App,DISC829
O00483,2023-01-23,C6185,21,Female,P96724,Estante,Móveis,28.34,9,10,Sim,229.55,Cartão de Crédito,Sul,36.53,11,Entregue,2,Não,Desktop,97,Website,DISC164
O01658,2023-01-23,C6850,33,Male,P96998,Maquiagem,Beleza,154.93,8,20,Sim,991.55,Boleto,Sudeste,60.97,11,Entregue,5,Não,Desktop,145,App,DISC173
O02662,2023-01-23,C8788,78,Male,P22803,Bola,Esportes,77.84,7,25,Sim,408.66,Pix,Centro-Oeste,9.76,1,Atrasado,4,Não,Mobile,189,App,DISC300
O00748,2023-01-23,C7976,20,Female,P84460,Estante,Móveis,297.33,1,0,Não,297.33,Cartão de Crédito,Norte,54.24,11,Atrasado,1,Não,Desktop,386,Website,
O01910,2023-01-24,C5887,26,Male,P74649,Pipoca,Alimentos,392.6,6,10,Sim,2120.04,Cartão de Crédito,Nordeste,21.92,12,Entregue,4,Não,Desktop,102,Website,DISC988
O02713,2023-01-24,C3917,23,Other,P29112,Romance,Livros,108.64,4,15,Sim,369.38,Cartão de Crédito,Sul,47.93,5,Cancelado,5,Não,Tablet,98,App,DISC926
O02739,2023-01-24,C8090,57,Female,P70334,Romance,Livros,39.88,9,0,Não,358.92,Cartão de Crédito,Centro-Oeste,17.15,3,Entregue,3,Não,Desktop,356,Website,
O01773,2023-01-24,C4672,33,Male,P21913,Creme,Beleza,445.97,6,30,Sim,1873.07,Paypal,Nordeste,65.63,13,Em trânsito,4,Não,Desktop,119,App,DISC944
O01178,2023-01-25,C2029,66,Male,P15037,Jaqueta,Roupas,168.71,1,0,Não,168.71,Cartão de Crédito,Centro-Oeste,10.44,6,Atrasado,3,Não,Desktop,405,Website,
O01874,2023-01-25,C8982,41,Male,P14432,Raquete,Esportes,311.02,4,5,Sim,1181.88,Cartão de Crédito,Sudeste,41.96,9,Em trânsito,3,Não,Mobile,471,Website,DISC571
O02406,2023-01-25,C9346,65,Female,P14746,Smartwatch,Eletrônicos,99.06,1,20,Sim,79.25,Paypal,Sul,52.12,13,Cancelado,5,Não,Desktop,406,App,DISC355
O02393,2023-01-25,C7533,75,Female,P99343,Halteres,Esportes,249.81,8,0,Não,1998.48,Dinheiro,Centro-Oeste,20.26,12,Cancelado,5,Não,Mobile,37,App,
O01191,2023-01-25,C2647,43,Other,P34248,Suco,Alimentos,243.54,6,15,Sim,1242.05,Dinheiro,Norte,72.2,5,Entregue,4,Não,Mobile,75,Website,DISC476
O01445,2023-01-25,C5383,19,Male,P97685,Suco,Alimentos,106.4,9,15,Sim,813.96,Paypal,Sudeste,93.42,3,Entregue,3,Não,Desktop,425,Website,DISC159
O00915,2023-01-25,C3230,66,Female,P93557,Suco,Alimentos,198.18,7,30,Sim,971.08,Cartão de Crédito,Centro-Oeste,27.6,12,Cancelado,4,Não,Mobile,240,App,DISC585
O00919,2023-01-25,C4171,78,Female,P26283,Autoajuda,Livros,86.52,4,0,Não,346.08,Pix,Nordeste,28.32,10,Entregue,3,Não,Desktop,550,App,
O01600,2023-01-25,C8185,33,Female,P61827,Shampoo,Beleza,351.66,8,30,Sim,1969.3,Dinheiro,Norte,35.21,11,Entregue,4,Não,Mobile,338,Website,DISC383
O02409,2023-01-25,C2269,71,Other,P73184,Chocolate,Alimentos,445.81,7,25,Sim,2340.5,Paypal,Norte,22.32,7,Entregue,4,Não,Desktop,66,App,DISC566
O01415,2023-01-25,C4839,27,Male,P19895,Ficção Científica,Livros,394.46,9,20,Sim,2840.11,Cartão de Crédito,Norte,15.47,2,Entregue,5,Não,Tablet,374,App,DISC294
O00581,2023-01-25,C8935,44,Male,P26076,Biografia,Livros,465.24,1,20,Sim,372.19,Paypal,Centro-Oeste,53.56,14,Entregue,5,Não,Desktop,592,App,DISC107
O02062,2023-01-26,C2810,29,Female,P64056,Corda,Esportes,409.69,7,15,Sim,2437.66,Paypal,Norte,33.24,14,Cancelado,1,Não,Desktop,215,App,DISC278
O00978,2023-01-26,C7043,34,Female,P81739,Carrinho,Brinquedos,235.13,5,30,Sim,822.96,Pix,Norte,11.44,11,Entregue,4,Não,Mobile,446,App,DISC251
O00376,2023-01-26,C3660,56,Female,P46451,Biscoito,Alimentos,24.42,4,30,Sim,68.38,Dinheiro,Sudeste,19.78,9,Entregue,3,Não,Mobile,117,App,DISC854
O00873,2023-01-26,C2991,55,Female,P23570,Vestido,Roupas,299.35,1,10,Sim,269.42,Pix,Sul,79.26,1,Cancelado,3,Sim,Desktop,278,App,DISC683
O02203,2023-01-26,C5651,29,Other,P30325,Creme,Beleza,403.18,6,0,Não,2419.08,Cartão de Crédito,Nordeste,52.53,12,Em trânsito,4,Não,Desktop,583,Website,
O01451,2023-01-26,C4414,79,Female,P26167,Corda,Esportes,95.0,1,15,Sim,80.75,Pix,Sudeste,21.94,2,Entregue,2,Não,Desktop,73,App,DISC755
O01721,2023-01-26,C2874,36,Male,P80072,Cama,Móveis,116.87,1,20,Sim,93.5,Boleto,Norte,39.01,3,Entregue,3,Não,Mobile,278,App,DISC812
O02949,2023-01-26,C9518,79,Female,P63054,Pipoca,Alimentos,23.53,4,5,Sim,89.41,Pix,Sul,92.56,2,Atrasado,2,Não,Desktop,60,Website,DISC821
O00317,2023-01-27,C8939,20,Female,P51581,Biografia,Livros,133.62,10,5,Sim,1269.39,Boleto,Centro-Oeste,19.55,3,Entregue,3,Não,Mobile,235,Website,DISC710
O01759,2023-01-27,C9002,32,Female,P19909,Estante,Móveis,283.51,4,15,Sim,963.93,Dinheiro,Nordeste,93.2,13,Entregue,4,Não,Desktop,502,Website,DISC197
O02164,2023-01-27,C5673,48,Female,P16073,História,Livros,84.56,8,0,Não,676.48,Cartão de Crédito,Centro-Oeste,15.76,6,Entregue,3,Não,Desktop,214,Website,
O01767,2023-01-27,C7995,35,Male,P71684,Chocolate,Alimentos,365.58,1,20,Sim,292.46,Paypal,Sudeste,55.02,13,Entregue,3,Não,Tablet,340,App,DISC279
O02283,2023-01-27,C5875,40,Female,P17088,Sabonete,Beleza,409.55,8,5,Sim,3112.58,Dinheiro,Centro-Oeste,59.94,1,Atrasado,5,Não,Mobile,343,App,DISC862
O01736,2023-01-27,C7226,75,Male,P58435,Calça,Roupas,423.04,7,30,Sim,2072.9,Paypal,Nordeste,9.46,7,Em trânsito,5,Não,Mobile,212,App,DISC270
O01353,2023-01-27,C5886,20,Female,P98909,Smartwatch,Eletrônicos,485.21,3,25,Sim,1091.72,Boleto,Sul,60.78,2,Entregue,4,Não,Mobile,121,App,DISC364
O02560,2023-01-28,C2375,41,Male,P10975,Romance,Livros,222.55,9,0,Não,2002.95,Dinheiro,Sul,48.85,4,Em trânsito,1,Não,Desktop,434,App,
O02898,2023-01-28,C1240,41,Male,P34719,Suco,Alimentos,258.96,7,10,Sim,1631.45,Paypal,Norte,66.32,7,Entregue,4,Não,Mobile,123,Website,DISC193
O00165,2023-01-28,C5378,42,Male,P69630,Cadeira,Móveis,351.79,5,20,Sim,1407.16,Cartão de Crédito,Sudeste,34.12,1,Entregue,4,Não,Mobile,273,Website,DISC844
O00907,2023-01-28,C2363,73,Other,P67326,Lego,Brinquedos,438.22,10,10,Sim,3943.98,Paypal,Sul,14.35,5,Atrasado,4,Não,Mobile,145,App,DISC456
O01964,2023-01-28,C1972,60,Male,P93457,Sapato,Roupas,411.7,1,0,Não,411.7,Pix,Norte,81.37,11,Em trânsito,5,Não,Mobile,364,Website,
O00887,2023-01-28,C3610,18,Female,P53839,Lego,Brinquedos,211.14,5,20,Sim,844.56,Boleto,Norte,48.21,6,Entregue,3,Não,Desktop,451,Website,DISC409
O00697,2023-01-28,C3606,41,Male,P17802,Maquiagem,Beleza,173.56,5,20,Sim,694.24,Dinheiro,Centro-Oeste,64.96,12,Entregue,4,Não,Mobile,403,App,DISC439
O00110,2023-01-28,C1285,61,Female,P79434,Cama,Móveis,292.88,6,15,Sim,1493.69,Pix,Sudeste,50.7,6,Entregue,2,Não,Mobile,203,Website,DISC513
O02646,2023-01-29,C2191,20,Male,P98212,Estante,Móveis,39.13,6,30,Sim,164.35,Paypal,Sul,21.09,7,Em trânsito,5,Não,Desktop,138,App,DISC201
O01506,2023-01-29,C6630,74,Male,P59999,Smartphone,Eletrônicos,100.47,1,25,Sim,75.35,Dinheiro,Norte,97.61,14,Entregue,4,Não,Tablet,84,App,DISC726
O02523,2023-01-29,C7893,38,Female,P37924,História,Livros,345.36,3,15,Sim,880.67,Boleto,Nordeste,42.91,5,Entregue,4,Não,Mobile,350,Website,DISC860
O01716,2023-01-29,C5917,68,Female,P90192,Biografia,Livros,57.37,3,5,Sim,163.5,Boleto,Sudeste,32.41,2,Entregue,5,Não,Desktop,471,App,DISC819
O00615,2023-01-29,C3100,63,Other,P70683,Carrinho,Brinquedos,86.72,10,25,Sim,650.4,Boleto,Norte,33.21,12,Entregue,4,Não,Mobile,240,App,DISC358
O00150,2023-01-29,C2478,69,Male,P17163,Café,Alimentos,302.71,1,20,Sim,242.17,Cartão de Crédito,Sul,21.71,11,Entregue,2,Não,Mobile,563,Website,DISC439
O01376,2023-01-29,C3581,18,Male,P39482,Creme,Beleza,452.43,8,15,Sim,3076.52,Paypal,Nordeste,38.63,4,Entregue,4,Não,Mobile,293,App,DISC813
O01153,2023-01-29,C1644,76,Female,P35888,Pelúcia,Brinquedos,190.99,10,25,Sim,1432.43,Paypal,Nordeste,31.98,1,Entregue,1,Não,Tablet,163,App,DISC623
O01592,2023-01-29,C1844,33,Female,P16589,Cama,Móveis,172.06,10,30,Sim,1204.42,Paypal,Nordeste,25.09,9,Em trânsito,3,Não,Mobile,526,Website,DISC485
O01331,2023-01-29,C4645,76,Male,P57219,Romance,Livros,361.34,8,5,Sim,2746.18,Cartão de Crédito,Sudeste,31.59,13,Entregue,1,Não,Mobile,251,App,DISC208
O02324,2023-01-30,C9504,73,Male,P79254,Bola,Esportes,471.45,4,20,Sim,1508.64,Dinheiro,Centro-Oeste,34.63,11,Em trânsito,5,Não,Desktop,482,Website,DISC218
O02752,2023-01-30,C1190,34,Other,P15193,Camiseta,Roupas,292.79,6,30,Sim,1229.72,Pix,Sul,98.36,3,Entregue,4,Não,Mobile,128,Website,DISC826
O00802,2023-01-30,C4786,19,Male,P72552,Tênis,Esportes,384.93,7,30,Sim,1886.16,Dinheiro,Centro-Oeste,56.17,13,Entregue,4,Não,Mobile,566,Website,DISC450
O02663,2023-01-30,C6214,24,Female,P56002,Mesa,Móveis,485.57,4,5,Sim,1845.17,Paypal,Nordeste,76.24,5,Entregue,4,Não,Mobile,80,Website,DISC402
O00960,2023-01-31,C5408,26,Male,P13576,Romance,Livros,328.74,1,15,Sim,279.43,Cartão de Crédito,Norte,46.27,10,Entregue,5,Não,Desktop,465,App,DISC629
O02419,2023-01-31,C9465,43,Male,P58073,Bola,Esportes,354.77,3,0,Não,1064.31,Pix,Norte,88.59,4,Entregue,5,Não,Desktop,449,App,
O01657,2023-01-31,C7129,42,Female,P17087,Estante,Móveis,153.53,7,30,Sim,752.3,Dinheiro,Norte,70.86,1,Entregue,5,Não,Mobile,486,Website,DISC718
O02831,2023-01-31,C2505,58,Female,P31553,Laptop,Eletrônicos,379.21,4,0,Não,1516.84,Pix,Nordeste,68.21,9,Entregue,4,Não,Desktop,552,Website,
O02998,2023-02-01,C7413,77,Male,P58575,Biscoito,Alimentos,467.57,5,30,Sim,1636.5,Paypal,Nordeste,99.17,7,Entregue,4,Não,Mobile,579,Website,DISC455
O02932,2023-02-01,C1178,65,Male,P92674,Carrinho,Brinquedos,149.75,3,10,Sim,404.32,Pix,Norte,95.2,12,Entregue,3,Não,Desktop,398,Website,DISC412
O02618,2023-02-01,C8192,25,Male,P89876,Camiseta,Roupas,106.02,9,15,Sim,811.05,Paypal,Sudeste,62.18,9,Em trânsito,4,Não,Mobile,54,Website,DISC941
O01801,2023-02-01,C8347,61,Female,P80377,Smartphone,Eletrônicos,97.14,1,5,Sim,92.28,Boleto,Nordeste,72.26,3,Entregue,4,Não,Mobile,546,Website,DISC841
O01221,2023-02-01,C4005,52,Other,P16674,Corda,Esportes,486.57,10,25,Sim,3649.27,Pix,Norte,12.44,1,Entregue,3,Não,Mobile,54,Website,DISC568
O00508,2023-02-02,C8480,71,Other,P20015,Biscoito,Alimentos,370.79,4,5,Sim,1409.0,Paypal,Sudeste,93.79,4,Entregue,5,Não,Desktop,189,App,DISC465
O00115,2023-02-02,C6827,32,Female,P35972,Lego,Brinquedos,28.29,10,10,Sim,254.61,Dinheiro,Sudeste,93.18,11,Entregue,3,Não,Mobile,411,App,DISC803
O00306,2023-02-02,C1929,29,Male,P27970,Sapato,Roupas,236.67,1,5,Sim,224.84,Cartão de Crédito,Centro-Oeste,92.97,11,Entregue,5,Não,Mobile,431,Website,DISC691
O01717,2023-02-02,C6831,37,Male,P60333,Jaqueta,Roupas,174.23,1,0,Não,174.23,Pix,Sul,48.08,14,Entregue,3,Não,Desktop,531,App,
O01496,2023-02-03,C7582,46,Male,P78248,Cadeira,Móveis,158.34,10,25,Sim,1187.55,Dinheiro,Sudeste,14.55,14,Entregue,4,Não,Mobile,518,Website,DISC427
O02502,2023-02-03,C3031,36,Male,P28639,Corda,Esportes,251.26,3,0,Não,753.78,Boleto,Norte,13.17,8,Entregue,4,Sim,Desktop,55,App,
O00762,2023-02-03,C4326,21,Male,P64017,Laptop,Eletrônicos,334.88,10,15,Sim,2846.48,Pix,Sul,99.68,8,Entregue,4,Não,Mobile,292,App,DISC357
O00855,2023-02-03,C6934,75,Male,P76457,Autoajuda,Livros,77.02,7,5,Sim,512.18,Pix,Centro-Oeste,22.99,2,Entregue,4,Não,Mobile,304,Website,DISC636
O00928,2023-02-03,C4490,76,Other,P86674,Café,Alimentos,173.12,1,20,Sim,138.5,Cartão de Crédito,Sudeste,84.58,4,Entregue,2,Não,Desktop,541,App,DISC499
O00815,2023-02-03,C7297,55,Male,P70044,Corda,Esportes,336.18,8,25,Sim,2017.08,Boleto,Centro-Oeste,43.33,8,Entregue,3,Não,Tablet,261,App,DISC563
O01344,2023-02-03,C7859,26,Male,P38022,Pelúcia,Brinquedos,469.82,2,10,Sim,845.68,Pix,Norte,45.47,8,Cancelado,4,Não,Desktop,332,App,DISC430
O00059,2023-02-04,C6925,34,Female,P73983,Boneca,Brinquedos,218.45,4,20,Sim,699.04,Boleto,Sudeste,5.47,13,Entregue,5,Não,Tablet,259,Website,DISC258
O01901,2023-02-04,C8023,67,Female,P91014,Halteres,Esportes,377.58,8,25,Sim,2265.48,Cartão de Crédito,Sul,37.5,12,Entregue,5,Sim,Mobile,95,App,DISC636
O00709,2023-02-04,C6241,21,Male,P98704,Carrinho,Brinquedos,491.15,9,20,Sim,3536.28,Boleto,Sul,57.86,3,Cancelado,4,Não,Mobile,143,Website,DISC486
O02013,2023-02-04,C7785,57,Male,P78669,Autoajuda,Livros,174.33,9,5,Sim,1490.52,Cartão de Crédito,Sudeste,17.61,5,Entregue,5,Não,Mobile,262,Website,DISC179
O02803,2023-02-04,C6607,71,Male,P87585,Pelúcia,Brinquedos,64.36,8,30,Sim,360.42,Paypal,Sudeste,57.61,12,Entregue,4,Não,Desktop,455,App,DISC511
O00327,2023-02-04,C7628,51,Other,P45133,Sapato,Roupas,400.56,8,15,Sim,2723.81,Paypal,Sul,20.77,12,Entregue,3,Não,Mobile,186,App,DISC532
O01028,2023-02-04,C3600,24,Female,P94225,Vestido,Roupas,231.06,7,15,Sim,1374.81,Dinheiro,Sul,86.86,12,Entregue,1,Não,Tablet,562,Website,DISC861
O00524,2023-02-04,C8226,30,Male,P84300,Chocolate,Alimentos,412.04,5,30,Sim,1442.14,Boleto,Norte,18.83,11,Cancelado,3,Não,Mobile,363,App,DISC961
O00124,2023-02-04,C8183,43,Female,P28055,Ficção Científica,Livros,246.14,8,5,Sim,1870.66,Paypal,Centro-Oeste,45.23,2,Entregue,5,Não,Desktop,206,Website,DISC387
O01286,2023-02-05,C3604,70,Male,P45765,Sapato,Roupas,396.47,8,25,Sim,2378.82,Boleto,Sul,27.26,11,Entregue,4,Não,Mobile,452,App,DISC693
O00546,2023-02-05,C5728,28,Female,P79585,Camiseta,Roupas,80.57,6,10,Sim,435.08,Boleto,Centro-Oeste,22.38,3,Entregue,3,Não,Desktop,551,Website,DISC390
O02190,2023-02-05,C6060,74,Female,P16307,Estante,Móveis,261.98,3,0,Não,785.94,Boleto,Norte,5.41,13,Entregue,5,Não,Mobile,91,Website,
O00963,2023-02-05,C9566,41,Male,P15728,Halteres,Esportes,251.38,1,10,Sim,226.24,Cartão de Crédito,Sudeste,29.05,8,Em trânsito,3,Não,Desktop,50,Website,DISC833
O00382,2023-02-05,C2708,18,Female,P16895,Creme,Beleza,61.89,4,30,Sim,173.29,Paypal,Nordeste,15.49,13,Em trânsito,5,Sim,Mobile,192,Website,DISC202
O02268,2023-02-05,C3158,41,Male,P96371,Cadeira,Móveis,250.74,3,0,Não,752.22,Boleto,Centro-Oeste,8.29,5,Cancelado,5,Não,Tablet,275,App,
O01397,2023-02-05,C1956,19,Male,P97988,Biografia,Livros,374.06,4,5,Sim,1421.43,Paypal,Sul,32.09,13,Entregue,5,Não,Desktop,408,Website,DISC116
